anger,disgust,fear,joy,sadness,surprise,neutral,hueSin,hueCos,saturation,log_light_energy,grain,fov
0.95,0.0,0.02,0.0,0.0,0.0,0.0,0.49818798982364343,0.9999967166083401,0.9997643542921782,0.6772440536333831,0.8491396280801361,0.07788424144126016
0.0,0.0,0.83,0.0,0.79,0.0,0.77,0.1935643151682186,0.10490865478768441,0.3589793796152558,0.22816505897929806,0.5482698147161005,0.702484829974923
0.0,0.04301075268817204,0.75,0.0,0.88,0.0,0.83,0.1969534104334788,0.10230317507918113,0.1959953101421298,0.20987416843226162,0.3136282224273296,0.42001170541942373
0.77,0.15053763440860216,0.17,0.0,0.12,0.0,0.0,0.5022688145197799,0.9999948524541776,0.9293645280786158,0.3369993858431296,0.35584206894097226,0.10117334517392047
0.15,0.23655913978494622,0.75,0.0,0.09,0.0,0.02,0.7179908859425566,0.9499777479453615,0.7895988526244746,0.28806247452705425,0.3345205843755995,0.08541279704232442
0.0,0.0,0.88,0.0,0.73,0.0,0.18,0.34752917271787775,0.023814482761282174,0.4571449367298919,0.1447252516421289,0.7067458774583674,0.9323864386344826
0.0,0.0,0.0,0.0,0.03,0.93,0.0,0.10369630884416908,0.19513382546391972,0.9935368171117387,0.8325488914088881,0.053104242411337155,0.9895555939140881
0.77,0.1935483870967742,0.08,0.01,0.07,0.0,0.0,0.5186711441685702,0.9996512667605642,0.8930544863109352,0.4596778060131432,0.3234348916932057,0.13221166939801776
0.89,0.0,0.03,0.0,0.0,0.0,0.0,0.5777184762112779,0.9939229074009395,0.982700122221117,0.6736179338969599,0.7226104997327879,0.02148930020859344
0.06,0.4516129032258065,0.30000000000000004,0.44999999999999996,0.09,0.0,0.03,0.7713579235412507,0.9199581852177436,0.8602057618086428,0.3896887820001825,0.0654219176915408,0.142331521543533
0.51,0.2903225806451613,0.54,0.12,0.30000000000000004,0.0,0.03,0.514073457298248,0.9998018985554921,0.8297421149743403,0.27206581673683905,0.17537010420348378,0.12482764781988388
0.0,0.053763440860215055,0.8,0.0,0.65,0.0,0.83,0.675224873221623,0.03170923156177191,0.2599286325983127,0.030791668611551262,0.5416597447977199,0.09056621447483593
0.0,0.0,1.0,0.0,0.83,0.0,0.8,0.541143483584306,0.001695661509406532,0.370176722268574,0.1185035843350047,0.529982744393039,0.9109446370974597
0.0,0.0,0.0,0.0,0.02,0.88,0.02,0.018191731034988112,0.3663557260600411,0.8033016997853781,0.9633502081784049,0.1858308853928015,0.9151937279297793
0.0,0.02150537634408602,0.79,0.0,0.95,0.0,0.91,0.10091063687820645,0.19878964120893644,0.168125285593983,0.2818210409072348,0.33810369137608015,0.515093577263644
0.82,0.01075268817204301,0.08,0.0,0.0,0.0,0.0,0.5766989348993808,0.9940822536635985,0.9130266143872758,0.5624313506846671,0.8519614939783537,0.01600505634303791
0.0,0.053763440860215055,0.22,0.0,0.83,0.0,0.75,0.140196620072376,0.15280909027934236,0.1930178773493809,0.37878030794524115,0.3132872772597088,0.46297736291502173
0.0,0.01075268817204301,0.76,0.0,0.96,0.0,0.78,0.25264819643936937,0.06546912045827724,0.2294248363285073,0.31111193890465305,0.5715554187317017,0.6326487850292987
0.03,0.5483870967741935,0.24,0.54,0.06,0.0,0.06,0.7441584094038571,0.9363332111097875,0.7776267262276423,0.44352480403875405,0.061051155030385724,0.15209640265403532
0.0,0.0,0.0,0.0,0.11,0.87,0.9,0.3780132716765242,0.01510904513186212,0.17779532095631315,0.843072457427429,0.08787611423316129,0.8441294187660062
0.0,0.2258064516129032,0.0,0.88,0.0,0.07,0.01,0.7759825795622131,0.9169335867715466,0.8523443435426233,0.7121419183074753,0.21033602963021628,0.2622965420149547
0.0,0.0,0.93,0.0,0.19,0.0,0.14,0.6541203679964107,0.024345806106315315,0.554487626026812,0.15271117754204278,0.8711481286106506,0.8951243202948037
0.82,0.03225806451612903,0.05,0.0,0.01,0.0,0.0,0.5294834398613035,0.9991299698214333,0.956960394265344,0.5930439849347797,0.6169707971262414,0.05788285064813247
0.0,0.0,0.89,0.0,0.98,0.0,0.73,0.10928513200084955,0.18800337834456216,0.20491866342948714,0.17489942114258208,0.6112630563594634,0.6952296901961067
0.0,0.0,0.0,0.0,0.03,0.89,0.0,0.018759080706046816,0.3643269459431578,0.9568329636771219,0.8484321475450896,0.047559414855358556,0.7712500663719273
0.92,0.0,0.03,0.0,0.0,0.0,0.0,0.43434838541196924,0.9956711263549498,0.9893531227172322,0.6457313782440159,0.8769125657197422,0.03374325291777244
0.0,0.0,0.73,0.0,0.8,0.0,0.91,0.1697041630812361,0.12462730504985675,0.14921020104992458,0.31667258368280404,0.6121024032667148,0.47191656363132095
0.0,0.01075268817204301,0.92,0.0,0.72,0.0,0.67,0.5183589932655355,0.00033716631484786985,0.3400580051678165,0.28118013981959766,0.9723886333639492,0.10938767751813278
0.0,0.0,0.0,0.0,0.03,0.78,0.01,0.016026336515891026,0.37442335784959674,0.8655392331590336,0.8742082605903572,0.23438669152648597,0.9965967867635921
0.0,0.01075268817204301,0.67,0.0,0.86,0.0,0.84,0.24636794431118347,0.06910467590484914,0.1889732565861879,0.29622187235577613,0.352883174188598,0.7051497751999921
0.0,0.0,0.0,0.0,0.23,0.14,0.92,0.267245666224566,0.05747833939031427,0.1680959915983201,0.7671861035324034,0.04679163551720046,0.6253138337658736
0.0,0.0,0.0,0.0,0.15,0.11,0.8,0.22336273784277727,0.08350050998091724,0.09198022973859667,0.8684577607092921,0.007210665983384296,0.6010254526624592
0.0,0.0,0.0,0.0,0.05,0.8,0.0,0.017846033877009504,0.36760833503626394,0.9031605010063298,0.8582320099530479,0.15517644068967076,0.8360372987469399
0.86,0.02150537634408602,0.04,0.0,0.0,0.0,0.0,0.6417905818372541,0.9794741191161969,0.9965990156989132,0.6288235853488943,0.664523556438887,0.06935062300068144
0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.17184330358117966,0.12275580508709455,0.9726787767444652,0.8717728560005703,0.12086457514325905,0.9586265331793655
0.0,0.08602150537634408,0.67,0.0,0.86,0.0,0.86,0.14402661089805507,0.14888328685282537,0.22046724013189758,0.39103502141670377,0.4644006292678779,0.3735446496905695
0.0,0.0,0.0,0.0,0.06,0.91,0.01,0.1564812637139844,0.13668900674427858,0.8682073720173128,0.8863634787446764,0.0480276240882013,0.8251927212158139
0.0,0.0,0.0,0.0,0.05,0.8,0.01,0.11805787613394525,0.17732335997676046,0.8276936397562251,0.8778906167258117,0.13063753781880125,0.9511679078979618
0.0,0.03225806451612903,0.78,0.0,0.77,0.0,0.22,0.6655573157798242,0.0282047316983991,0.3765453431148784,0.327257567554689,0.9759626548470218,0.12119717019764598
0.0,0.02150537634408602,0.0,0.72,0.0,0.18,0.0,0.8201070549828589,0.884098260019752,0.9333127225044158,0.7920029414249855,0.046657234230657096,0.4656359168569706
0.0,0.0,0.0,0.0,0.07,1.0,0.03,0.15095229563115808,0.14199762560167073,0.7614942648884299,0.9042662625589613,0.13550406019014213,0.9198540099075198
0.0,0.0,0.0,0.0,0.13,0.76,0.94,0.49329147805375473,4.50062922696115e-05,0.14223936622979647,0.7944711925637116,0.10511489150764645,0.8526318360878633
0.0,0.0,0.0,0.0,0.13,0.69,0.81,0.20195901732860072,0.09853820524455048,0.04060137410769344,0.8888314752049947,0.10887741870761262,0.734597302928074
0.0,0.0,0.0,0.0,0.08,0.82,0.0,0.07755581035025283,0.23252868073161853,0.9044236473628359,0.8570695741750212,0.23470328165117066,0.8511698554753319
0.0,0.0,0.0,0.0,0.2,0.71,0.87,0.2935878649003906,0.04459465255267303,0.19872992332517145,0.8070344611183364,0.09463702528440117,0.7198136192318113
0.0,0.0,0.0,0.0,0.05,0.95,0.01,0.11241480912458202,0.18412388533783403,0.839493446922267,0.9385613295234556,0.11605194505139066,0.835840312661118
0.78,0.03225806451612903,0.03,0.0,0.0,0.0,0.0,0.624911406667643,0.9841457843297933,0.9974141693232824,0.6282046331039169,0.6205296050645006,0.07949762150716339
0.79,0.0967741935483871,0.02,0.0,0.01,0.0,0.0,0.5800775568149446,0.9935459298733496,0.8775960204765215,0.692817163269373,0.5149316133048393,0.118174318463698
0.0,0.0,0.0,0.0,0.02,0.94,0.01,0.0002921052699079163,0.48291140893990414,0.8375208220221891,0.9049859072483892,0.10239155779017506,0.9489993165339881
0.0,0.01075268817204301,0.83,0.0,0.98,0.0,0.89,0.33239844469112984,0.028927055905300647,0.20207229799513782,0.3181528504579445,0.5583524953970445,0.6400870044212063
0.0,0.24731182795698925,0.0,0.74,0.01,0.07,0.08,0.6884942203746675,0.9631089816504819,0.6489444158849444,0.7724075249650548,0.2349360817094523,0.331960462846203
0.0,0.32258064516129037,0.09,0.33,0.09,0.0,0.0,0.6834130708586994,0.965144757509081,0.9887917128684167,0.4164822221453235,0.02388040069582617,0.264310707189383
0.0,0.06451612903225806,0.73,0.0,0.83,0.0,0.19,0.10396797934357427,0.19478099892898476,0.4653066631614678,0.4257629213942274,0.44003652857030323,0.6635956333491201
0.0,0.0,0.0,0.0,0.04,0.8,0.0,0.07510815187326964,0.23643422567516192,0.9501823885186345,0.9578998878433924,0.18351776625863336,0.7502205089303993
0.83,0.0,0.03,0.0,0.0,0.0,0.0,0.5851743078781053,0.9926919293813181,0.9888537992757551,0.655647192755617,0.8489116491074783,0.03902891485697419
0.0,0.0,0.0,0.0,0.1,0.84,0.84,0.2601437519574161,0.06128713231210725,0.02326074234701915,0.8599263430535037,0.09329145048303612,0.8652850526127209
0.0,0.10752688172043011,0.99,0.0,0.83,0.0,0.18,0.11521669429071829,0.18071672820606866,0.4543162330324875,0.17404884113350924,0.33347241787682896,0.38485854018287086
0.06,0.7741935483870968,0.44999999999999996,0.03,0.27,0.0,0.0,0.6743569902144789,0.9686145964044954,0.9044346674835452,0.32323119553567237,0.30933819797401313,0.2105509539711478
0.93,0.02150537634408602,0.02,0.0,0.0,0.0,0.0,0.5039056293924066,0.9999847458263593,0.9679622369433146,0.6844816553627626,0.6158945997179449,0.07824508890102067
0.0,0.10752688172043011,0.0,0.97,0.0,0.13,0.01,0.7746567794734613,0.91780815392865,0.8574491137989884,0.8053441888599301,0.2308692674954485,0.35633755063760036
0.0,0.0,0.0,0.0,0.12,0.12,0.82,0.053820414678517,0.2743370264258014,0.012913573004892723,0.7451471368998666,0.012578423967776392,0.7790906947864173
0.74,0.0,0.01,0.0,0.0,0.0,0.0,0.6137650929943739,0.9868855138695147,0.9946731996978727,0.7203627369604383,0.6871447582180635,0.005062163248946708
0.0,0.13978494623655913,0.81,0.0,0.78,0.0,0.82,0.28543147922232914,0.048380303915692535,0.35857456174378666,0.3851245038935242,0.563974977883017,0.35943261706909313
0.0,0.0,0.0,0.0,0.11,1.0,0.01,0.11631227557527501,0.17940098233809837,0.8557636796043461,0.8318998716155913,0.20971917636172435,0.8394199805475616
0.0,0.10752688172043011,0.78,0.0,0.95,0.0,0.25,0.2849788482964844,0.04859563103566028,0.42124245481266687,0.22443359715838523,0.4154831687027478,0.5155437675813559
0.54,0.32258064516129037,0.27,0.39,0.12,0.0,0.0,0.7062350537507129,0.9554855679430914,0.944804319609194,0.3745870864805568,0.13772518046918425,0.08749050733903364
0.0,0.08602150537634408,0.91,0.0,1.0,0.0,0.22,0.2575692834832515,0.06270450758191448,0.43241247677781375,0.27315991914470955,0.3127405418727815,0.5957856644294274
0.0,0.0,0.0,0.0,0.05,0.97,0.02,0.16481930342012485,0.12898261409978418,0.8141304763742659,0.9908662955011857,0.1837679799424662,0.8359600354347905
0.0,0.04301075268817204,0.96,0.0,0.94,0.0,0.16,0.1473449351013877,0.14555056044429193,0.48955305810803723,0.2584540839957557,0.5170593129733082,0.6313734278415668
0.0,0.11827956989247311,0.0,0.86,0.01,0.14,0.03,0.7190972728616853,0.9494400794595117,0.7700682083817023,0.8020624203660441,0.23702766649127394,0.40861784762988057
0.0,0.8064516129032258,0.0,0.96,0.0,0.12,0.06,0.8833722966472837,0.8209761395546203,0.6662089043918992,0.8064318795177285,0.17181489233936928,0.3156854298069193
0.0,0.0,0.0,0.0,0.0,0.91,0.01,0.0013748950445591213,0.46294592184150923,0.8613928086899061,0.9906548974093862,0.08403391145446516,0.9241744532554423
0.0,0.0,0.83,0.0,0.86,0.0,0.18,0.6626184177871484,0.027183703541846516,0.4637329498130884,0.31273402923125637,0.7528819730846517,0.8909812650447363
0.0,0.02150537634408602,0.91,0.0,0.67,0.0,0.84,0.7088645943598733,0.045714207548942176,0.254075180003082,0.18854782465507766,0.7898263078907112,0.057559961552335705
0.0,0.2258064516129032,0.0,0.96,0.0,0.09,0.04,0.7697779217177314,0.9209749077482666,0.7352031609271115,0.7202645175089541,0.163749362718287,0.24526611492050526
0.0,0.0,0.0,0.0,0.01,0.81,0.0,0.0580616955138506,0.26613992425403715,0.9983640059642029,0.9251887512604597,0.07781206687245559,0.9442677803805188
0.0,0.0,0.94,0.0,0.7,0.0,0.65,0.49256160547211797,5.5332774868410706e-05,0.3837782636286409,0.20430951077051548,0.9848802977212132,0.9896070389387353
0.0,0.0,0.0,0.0,0.14,0.68,0.95,0.2836454077466888,0.049233219490495916,0.16040230116180018,0.8392159315037987,0.085888184213161,0.8662959578840992
0.0,0.0,0.85,0.0,0.73,0.0,0.68,0.34631241154577364,0.024205795374592276,0.36503522222451656,0.06538834905803309,0.6836893282035764,0.9491776252258277
0.0,0.0,0.8,0.0,0.21,0.0,0.16,0.6445666893837748,0.021355588854716556,0.46635608946838647,0.12123069499401777,0.797821566014269,0.9940757792880749
0.0,0.0,0.86,0.0,0.83,0.0,0.17,0.3776092436734645,0.015210867731321132,0.514865014621314,0.2725653293404012,0.9182672385254163,0.9212665051444674
0.0,0.0,0.0,0.0,0.16,0.71,0.79,0.033954273499055054,0.31888848515291357,0.2115490841324135,0.8032214078908221,0.10421122712354142,0.6306162583710627
0.0,0.8602150537634409,0.11,0.19,0.06,0.0,0.03,0.7606732435071798,0.9266725443703245,0.7647923578285495,0.45128908631729514,0.23172434798528216,0.25543482533204365
0.0,0.0967741935483871,0.0,0.75,0.0,0.18,0.01,0.7005383994270039,0.9580222160062277,0.8356148391852775,0.8201481596438726,0.1968838814493621,0.377539102217609
0.0,0.06451612903225806,0.83,0.0,0.77,0.0,0.13,0.43286096144486197,0.0045281546829409325,0.5353875846128033,0.23946467472552485,0.7621804273860042,0.08677758692932704
0.0,0.0,0.0,0.0,0.04,0.91,0.0,0.12529076464146588,0.1689516818695152,0.957137356082067,0.8917010730338527,0.1689996778493906,0.9399758678057678
0.0,0.03225806451612903,0.0,0.8,0.0,0.19,0.02,0.6829577217673523,0.9653240505773371,0.8105061667542524,0.7906190512391821,0.05067007552911029,0.42707374863430286
0.91,0.0,0.04,0.0,0.0,0.0,0.0,0.4507940988275837,0.9975728884191847,0.9934327786569869,0.6048292498599114,0.8867482667644485,0.10905095474081843
0.0,0.0,0.0,0.0,0.09,0.19,0.87,0.4738727972364163,0.0006830973462338408,0.07109613469554216,0.8769608078673274,0.08061694994881673,0.6764795404184895
0.89,0.02150537634408602,0.07,0.0,0.01,0.0,0.0,0.5069737214382286,0.9999513648439236,0.8911324005667778,0.6203910152172708,0.6843172947333994,0.03489603071950138
0.0,0.0,0.83,0.0,0.77,0.0,0.83,0.44630162502661647,0.002891878435668793,0.2671899917628755,0.07181751889988564,0.7903287053852984,0.12736591538770323
0.0,0.0,0.0,0.0,0.02,0.98,0.01,0.11346139971708202,0.18284402813233586,0.8915536846148361,0.9354641770789189,0.04663915366141391,0.9608951396449449
0.0,0.0,0.0,0.0,0.06,0.98,0.04,0.15289416966271807,0.1401145424640417,0.7690913744021068,0.9092584525149838,0.01846425931519119,0.796809341774168
0.0,0.0,0.0,0.0,0.04,0.88,0.0,0.1721211258875313,0.12251431297234605,0.9242149494795889,0.8989866904079777,0.0032500340225979363,0.8944522577261947
0.0,0.0,0.9,0.0,0.83,0.0,0.75,0.732120367121485,0.057145469519180536,0.30372751018755684,0.2631543047057084,0.7535950973347122,0.9767247891583101
0.0,0.0,0.0,0.0,0.08,0.2,0.9,0.039817733185962156,0.30446923180764185,0.019011703756202855,0.842250914851358,0.03899832593546443,0.7415190882738759
0.0,0.0,0.0,0.0,0.04,1.0,0.0,0.19284830064201375,0.10546504136958756,0.9498521099840163,0.9222093778366127,0.08766696194260672,0.9648439896253745
0.0,0.0,0.0,0.0,0.02,0.88,0.0,0.040195686791472784,0.30358209461753594,0.9986097952787617,0.9638029879526542,0.24692449901555816,0.8942669116924528
0.0,0.02150537634408602,0.81,0.0,0.23,0.0,0.77,0.6456295700901484,0.021677903170511548,0.3731227928386433,0.14731921354670155,0.8340535045023451,0.055002839901571766
0.0,0.25806451612903225,0.01,0.81,0.01,0.05,0.07,0.8417388030413429,0.8649857401267482,0.6598718730801445,0.6861839147841606,0.051981302776574374,0.29056558353840034
0.0,0.4838709677419354,0.27,0.36,0.18,0.03,0.0,0.7139122006169669,0.9519309354616106,0.9188247162705976,0.36096922014698996,0.1671280419874109,0.2073149089294745
0.0,0.04301075268817204,0.0,0.79,0.0,0.15,0.0,0.7619011662363331,0.9259199210227771,0.8998882519500889,0.7819695044739676,0.04339300988638056,0.3959665762371867
0.72,0.0,0.06,0.0,0.01,0.0,0.0,0.37772930110645725,0.9848194263765475,0.9330635479792221,0.5897630283490897,0.8290716621140781,0.006031358531090661
0.0,0.0,1.0,0.0,0.16,0.0,0.67,0.7570616947350818,0.07114188232012253,0.3550801619246792,0.1167533297239449,0.9955731844395089,0.9034373948803708
0.0,0.06451612903225806,0.0,0.78,0.0,0.15,0.01,0.672593953924354,0.9692667973219051,0.8533785161823101,0.8287575362275674,0.05959701280468414,0.2746952677624331
0.87,0.0,0.01,0.0,0.0,0.0,0.0,0.3847859296960899,0.9865446721566331,0.9906084311573939,0.66547884739691,0.9519523266945454,0.12811654963812505
0.24,0.5483870967741935,0.5700000000000001,0.24,0.18,0.0,0.06,0.7638812357270148,0.9246960011951886,0.7859663135258343,0.304431993535528,0.17504303776444505,0.07765441192175766
0.83,0.0,0.05,0.0,0.0,0.0,0.0,0.5764495834856335,0.9941208973367481,0.9218184365200294,0.579306914865136,0.9765092302862242,0.06583430706177698
0.0,0.0,0.0,0.0,0.12,0.69,0.9,0.09215588574210526,0.21075412109211772,0.07530513159918269,0.8413086606167715,0.10072961369561137,0.7961000107875074
0.0,0.0,0.87,0.0,0.72,0.0,0.23,0.5653636565579329,0.004290818723945156,0.4192064157049479,0.036633155923243656,0.6247407068718004,0.9650422692549523
0.0,0.0,0.71,0.0,0.88,0.0,0.72,0.16177919427501053,0.13175186819925488,0.28973078324609564,0.2815116442786068,0.27278266111410887,0.7152547319912266
0.0,0.0,1.0,0.0,0.8,0.0,0.72,0.2032307395586881,0.09759720918324039,0.27731433239116654,0.17391522325578262,0.6239309106098706,0.5626579536122304
0.67,0.23655913978494622,0.1,0.07,0.06,0.0,0.02,0.5975407683251598,0.9903935139401188,0.8031330299411205,0.43276556022390894,0.24726540659814822,0.09926477383858175
0.0,0.0,0.0,0.0,0.1,0.25,0.95,0.44797662637170443,0.00271379609290312,0.029784052447438848,0.8826921810253573,0.12089200617556453,0.6619410433355865
0.0,0.1935483870967742,0.78,0.0,0.71,0.0,0.66,0.7646065049228326,0.07575549791125985,0.3518046738140292,0.3080895326822707,0.5026136549754175,0.055675992220206465
0.0,0.0967741935483871,0.82,0.0,0.83,0.0,0.19,0.12600083832237685,0.16814969178191935,0.49012989338370966,0.4042639362444077,0.433981808200511,0.604546814589283
0.0,0.17204301075268816,0.0,0.77,0.0,0.04,0.04,0.8852806721432255,0.8186829202716461,0.7346957369382756,0.6999808211942796,0.02318027664300107,0.26801976365394464
0.0,0.0,0.0,0.0,0.06,0.95,0.0,0.11619874235806749,0.17953690597438382,0.9295039959176954,0.8493190306187856,0.1736648809538623,0.8439718793511478
0.89,0.0,0.02,0.0,0.0,0.0,0.0,0.45116508682235795,0.9976094364608976,0.9637169935180703,0.7078552369474992,0.772489408374144,0.08046333808482047
0.0,0.06451612903225806,0.73,0.0,0.91,0.0,0.72,0.3309995816669267,0.029427095336709563,0.3760842675372617,0.3722926009743364,0.47778230891351037,0.6283984462357265
0.0,0.0,0.0,0.0,0.05,0.99,0.01,0.12363087065264128,0.1708400412044151,0.8763363766356593,0.8887025290429225,0.18849979157740254,0.9720787009586999
0.0,0.0,0.0,0.0,0.01,0.97,0.02,0.003953286383077181,0.437249239766752,0.8306605118515037,0.9729470826747852,0.18326967091227409,0.9312016956921633
0.0,0.06451612903225806,0.98,0.0,0.81,0.0,0.77,0.3275592003200384,0.030676901691664704,0.4145319404221047,0.1914626924732628,0.34961615200283414,0.6254616416070821
0.83,0.03225806451612903,0.05,0.0,0.02,0.0,0.0,0.41693259766369783,0.9930515253694069,0.9350186994178852,0.6033726451315125,0.5920237284914776,0.04103531080026509
0.0,0.0,1.0,0.0,0.19,0.0,0.77,0.5474367571971555,0.002255332457877457,0.3440143281424639,0.10570379233277924,0.983492483366776,0.03487204568495244
0.0,0.0967741935483871,0.0,0.87,0.0,0.16,0.01,0.6862935786458743,0.9639986018893951,0.8603615292945793,0.781769603436108,0.09714792289968383,0.2678790729311698
0.0,0.0,0.01,0.0,0.17,0.76,0.97,0.42437838512107934,0.005751710814185795,0.13123532103953067,0.7323063455044502,0.11424750873485663,0.8643425255861543
0.0,0.01075268817204301,0.98,0.0,0.2,0.0,0.67,0.6892289092617736,0.0371907305383789,0.3394147283545857,0.049121354002293345,0.7346121134256708,0.0184790293541811
0.51,0.6774193548387096,0.15000000000000002,0.06,0.06,0.0,0.0,0.7775106443070408,0.9159180716154218,0.9597158027164143,0.5068317887062537,0.362940199198445,0.10369202046293774
0.0,0.0,0.0,0.0,0.02,0.82,0.0,0.07414208084257617,0.23799802922323454,0.9687891177713692,0.938067996161756,0.03689289273302393,0.8474852445675558
0.0,0.4838709677419354,0.21000000000000002,0.36,0.09,0.0,0.03,0.7490972188132342,0.9335326695642575,0.8591449217171018,0.387578849230264,0.02255079684217938,0.20704540177082928
0.0,0.04301075268817204,0.76,0.0,0.9,0.0,0.74,0.1376220742564555,0.15549711331571375,0.3923974570854823,0.37825511407264234,0.44833291391072905,0.6697455530291919
0.88,0.02150537634408602,0.06,0.0,0.0,0.0,0.0,0.5527705506852676,0.997207470760822,0.8981695399932396,0.6304047234815484,0.7924043979986625,0.1089959355614162
0.0,0.0,0.0,0.0,0.15,0.79,0.84,0.04928372439574735,0.28354021411488145,0.10526326812864195,0.7966401888054652,0.08993529737288818,0.7585789714503477
0.0,0.0,0.87,0.0,0.66,0.0,0.21,0.3631506688501049,0.019092253583053276,0.41775346189973045,0.18523861605103156,0.9422695584836905,0.9254958559683695
0.0,0.07526881720430108,0.0,0.89,0.0,0.07,0.0,0.7614832773579995,0.926176601495342,0.8958858298607003,0.7093777762012219,0.027848842810187402,0.30411579073884476
0.0,0.0967741935483871,0.79,0.0,0.83,0.0,0.7,0.12462428211340892,0.16970759860219853,0.359249491837485,0.2238652681018836,0.39815234518771786,0.40423497407551473
0.0,0.0967741935483871,0.0,0.97,0.0,0.16,0.0,0.8893848416242908,0.8136549778231266,0.9646534121670358,0.7203968876526722,0.1328151354553041,0.37948918319218194
0.0,0.06451612903225806,0.87,0.0,1.0,0.0,0.75,0.218922636919978,0.08648395924223029,0.349648406838156,0.180488230168628,0.4541424799249663,0.424377914406924
0.0,0.17204301075268816,0.79,0.0,0.77,0.0,0.2,0.29123039940525786,0.04567054479429594,0.403588132166358,0.430192242516756,0.5430343012436607,0.3349677894490058
0.0,0.0,0.81,0.0,0.15,0.0,0.17,0.5333137071765337,0.0011110374901483477,0.46232065597114297,0.08115516166164803,0.9772236529526779,0.9647448607314085
0.0,0.06451612903225806,0.77,0.0,0.88,0.0,0.67,0.1367213440009466,0.15644706653046692,0.3653595852911167,0.20903559833048133,0.5027520314867379,0.3865066163193732
0.0,0.0,1.0,0.0,0.78,0.0,0.62,0.3746123465881929,0.01597733898929843,0.40749021979877553,0.10840069854067631,0.5461667483307573,0.9043010474924692
0.0,0.0,0.0,0.0,0.05,0.87,0.02,0.08594554286912731,0.21971638198057608,0.8299235504553012,0.9565596466561113,0.10051625144272998,0.7490592754800304
0.0,0.0967741935483871,0.0,0.83,0.0,0.09,0.0,0.6891825795935399,0.9628282095749285,0.9043300193625422,0.7091362289125649,0.08443726605571075,0.2468393410270385
0.0,0.0,0.0,0.0,0.13,0.81,0.97,0.0712649623592796,0.2427330812187271,0.12879192169616652,0.8937843875593445,0.11446462291286597,0.6412325153099588
0.21000000000000002,0.3870967741935484,0.09,0.63,0.12,0.12,0.0,0.5154382104305381,0.9997616048264437,0.8715051153832817,0.5022114229718219,0.10009660465274899,0.21337045917122216
0.0,0.0,0.73,0.0,0.9,0.0,0.77,0.2581521260688745,0.06238189494149765,0.1518792961351248,0.4205639272507012,0.5803916385533137,0.6793383319821968
0.87,0.04301075268817204,0.03,0.0,0.0,0.0,0.0,0.6479962376835129,0.9775951356866244,0.9894812022761301,0.6468018254639436,0.653580804049807,0.12739200801685105
0.06,0.22580645161290325,0.39,0.12,0.30000000000000004,0.0,0.0,0.5071029070112061,0.9999495461664009,0.8991759595671356,0.27478934169235425,0.08329301818719045,0.22158695784277294
0.0,0.0,0.0,0.0,0.13,0.76,0.83,0.17776490878565226,0.11768527887343788,0.06712258588706228,0.8055655428911834,0.061287053821121595,0.837608933558683
0.0,0.06451612903225806,0.67,0.0,0.81,0.0,0.7,0.19056352461948584,0.10725444916067545,0.30310277451705925,0.38500489554259815,0.3330080941395084,0.5784439157838136
0.0,0.13978494623655913,0.0,0.98,0.0,0.16,0.02,0.786384022742213,0.9098587458112706,0.8048641020175492,0.7963538817905458,0.22516499042364357,0.4110037893952071
0.0,0.0,0.0,0.0,0.13,0.15,0.98,0.09231618232317546,0.21052823142066224,0.053728582860569744,0.8814936353432125,0.04899876916886281,0.6130109148472473
0.0,0.01075268817204301,0.89,0.0,0.96,0.0,0.76,0.23088730865075202,0.07859952615740406,0.2086165968284919,0.19191820273705726,0.34129036931579493,0.5726609536712666
0.0,0.01075268817204301,0.92,0.0,0.92,0.0,0.67,0.628992777238868,0.016925612953653135,0.3584378527219274,0.28649585805183025,0.5693744854728005,0.913920697158409
0.0,0.04301075268817204,0.95,0.0,0.78,0.0,0.64,0.32508554116816096,0.03159319807290917,0.3712903199230325,0.17847483612046386,0.6186311695314994,0.40274526141869954
0.0,0.0,0.0,0.0,0.15,0.74,0.73,0.03254980264171714,0.32254489866531755,0.20940931826295459,0.7888171221417027,0.0803850652497263,0.8084222249253324
0.0,0.0,0.92,0.0,0.72,0.0,0.1,0.6044311158931511,0.011027462904805607,0.5934680532820543,0.2209044111243669,0.8781159843012587,0.8893759738365952
0.0,0.03225806451612903,0.0,0.82,0.0,0.11,0.01,0.6826350910318619,0.9654507745441869,0.840856420273485,0.7445254150254382,0.00417634941843395,0.39519809186818566
0.0,0.13978494623655913,0.93,0.0,0.77,0.0,0.08,0.5026131280845435,6.828485014431784e-06,0.5889762186714717,0.19609526383135548,0.6384855646641924,0.05744757961225981
0.96,0.01075268817204301,0.02,0.0,0.0,0.0,0.0,0.39922217832084805,0.9897385329516201,0.9036325746774221,0.7229339683358579,0.6705305529772332,0.06926393345160856
0.0,0.0,0.85,0.0,0.74,0.0,0.83,0.6837058558532335,0.03497079820162802,0.32819525782096437,0.2500721643457906,0.6213124158208226,0.9687359618139207
0.0,0.0,0.0,0.0,0.13,0.69,0.78,0.42552158214441527,0.005578150489150724,0.1710001004399427,0.8113113615011092,0.057646995814759905,0.8426333321005617
0.18,0.4516129032258065,0.27,0.51,0.09,0.03,0.0,0.7335144530212487,0.9421210244154727,0.9042375894479632,0.40154883582595907,0.12669212520513912,0.1317396422958841
